时间（s）,X轴速度值（cm/s）,Y轴速度值（cm/s）,Z轴速度值（cm/s）
0.118164,-0.083000,-0.043000,-0.074000
0.118359,-0.068000,-0.038000,-0.096000
0.118555,-0.051000,-0.022000,-0.113000
0.118750,-0.035000,-0.001000,-0.121000
0.118945,-0.022000,0.004000,-0.116000
0.119141,-0.012000,0.000000,-0.099000
0.119336,-0.010000,0.002000,-0.076000
0.119531,-0.010000,0.017000,-0.058000
0.119727,-0.011000,0.027000,-0.039000
0.119922,-0.015000,0.031000,-0.025000
0.120117,-0.020000,0.026000,-0.011000
0.120313,-0.023000,0.027000,-0.005000
0.120508,-0.028000,0.031000,0.002000
0.120703,-0.032000,0.027000,0.007000
0.120898,-0.038000,0.017000,0.012000
0.121094,-0.043000,0.013000,0.012000
0.121289,-0.047000,0.008000,0.010000
0.121484,-0.051000,0.002000,0.009000
0.121680,-0.058000,-0.005000,0.011000
0.121875,-0.062000,-0.005000,0.015000
0.122070,-0.059000,0.003000,0.019000
0.122266,-0.053000,0.019000,0.019000
0.122461,-0.044000,0.027000,0.016000
0.122656,-0.034000,0.037000,0.016000
0.122852,-0.021000,0.043000,0.013000
0.123047,-0.007000,0.046000,0.014000
0.123242,0.008000,0.037000,0.021000
0.123438,0.019000,0.026000,0.025000
0.123633,0.036000,0.021000,0.026000
0.123828,0.048000,0.017000,0.027000
0.124023,0.062000,0.012000,0.025000
0.124219,0.074000,0.000000,0.020000
0.124414,0.084000,-0.012000,0.017000
0.124609,0.093000,-0.022000,0.016000
0.124805,0.098000,-0.032000,0.023000
0.125000,0.099000,-0.041000,0.026000
0.125195,0.095000,-0.043000,0.033000
0.125391,0.089000,-0.044000,0.032000
0.125586,0.083000,-0.045000,0.029000
0.125781,0.074000,-0.048000,0.019000
0.125977,0.063000,-0.048000,0.008000
0.126172,0.051000,-0.044000,-0.010000
0.126367,0.044000,-0.043000,-0.025000
0.126563,0.034000,-0.040000,-0.034000
0.126758,0.024000,-0.039000,-0.039000
0.126953,0.012000,-0.026000,-0.041000
0.127148,0.003000,-0.008000,-0.045000
0.127344,-0.002000,0.004000,-0.045000
0.127539,-0.004000,0.014000,-0.045000
0.127734,-0.003000,0.027000,-0.045000
0.127930,-0.004000,0.036000,-0.047000
0.128125,-0.007000,0.047000,-0.047000
0.128320,-0.010000,0.056000,-0.047000
0.128516,-0.014000,0.062000,-0.046000
0.128711,-0.020000,0.064000,-0.046000
0.128906,-0.025000,0.053000,-0.045000
0.129102,-0.026000,0.039000,-0.040000
0.129297,-0.023000,0.023000,-0.038000
0.129492,-0.019000,0.011000,-0.033000
0.129688,-0.016000,0.003000,-0.031000
0.129883,-0.017000,-0.003000,-0.024000
0.130078,-0.021000,-0.002000,-0.020000
0.130273,-0.022000,0.004000,-0.017000
0.130469,-0.025000,0.013000,-0.012000
0.130664,-0.026000,0.019000,-0.005000
0.130859,-0.024000,0.025000,0.001000
0.131055,-0.019000,0.032000,0.009000
0.131250,-0.013000,0.033000,0.016000
0.131445,-0.010000,0.028000,0.025000
0.131641,-0.008000,0.020000,0.036000
0.131836,-0.008000,0.011000,0.045000
0.132031,-0.011000,0.007000,0.049000
0.132227,-0.013000,0.002000,0.048000
0.132422,-0.016000,-0.001000,0.044000
0.132617,-0.020000,-0.001000,0.039000
0.132812,-0.022000,-0.002000,0.031000
0.133008,-0.019000,-0.001000,0.028000
0.133203,-0.013000,-0.004000,0.021000
0.133398,-0.007000,-0.008000,0.016000
0.133594,0.000000,-0.013000,0.008000
0.133789,0.005000,-0.020000,0.000000
0.133984,0.007000,-0.023000,-0.012000
0.134180,0.005000,-0.025000,-0.023000
0.134375,0.002000,-0.025000,-0.032000
0.134570,-0.003000,-0.029000,-0.036000
0.134766,-0.011000,-0.031000,-0.041000
0.134961,-0.020000,-0.028000,-0.045000
0.135156,-0.027000,-0.023000,-0.044000
0.135352,-0.035000,-0.019000,-0.039000
0.135547,-0.038000,-0.020000,-0.034000
0.135742,-0.040000,-0.021000,-0.025000
0.135938,-0.039000,-0.016000,-0.017000
0.136133,-0.037000,-0.010000,-0.009000
0.136328,-0.034000,0.002000,0.000000
0.136523,-0.033000,0.013000,0.004000
0.136719,-0.033000,0.021000,0.012000
0.136914,-0.032000,0.024000,0.017000
0.137109,-0.034000,0.029000,0.022000
0.137305,-0.035000,0.032000,0.024000
0.137500,-0.036000,0.025000,0.026000
0.137695,-0.038000,0.015000,0.028000
0.137891,-0.038000,0.003000,0.029000
0.138086,-0.035000,-0.001000,0.027000
0.138281,-0.029000,-0.002000,0.027000
0.138477,-0.021000,-0.002000,0.026000
0.138672,-0.012000,-0.001000,0.022000
0.138867,-0.003000,0.003000,0.017000
0.139063,0.007000,0.007000,0.015000
0.139258,0.016000,0.003000,0.016000
0.139453,0.021000,-0.003000,0.017000
0.139648,0.024000,-0.007000,0.019000
0.139844,0.025000,-0.009000,0.020000
0.140039,0.026000,-0.012000,0.024000
0.140234,0.029000,-0.016000,0.024000
0.140430,0.032000,-0.016000,0.027000
0.140625,0.034000,-0.012000,0.031000
0.140820,0.034000,-0.007000,0.032000
0.141016,0.034000,0.001000,0.034000
0.141211,0.034000,0.007000,0.035000
0.141406,0.034000,0.012000,0.038000
0.141602,0.032000,0.016000,0.036000
0.141797,0.027000,0.019000,0.036000
0.141992,0.023000,0.020000,0.033000
0.142188,0.017000,0.017000,0.032000
0.142383,0.011000,0.020000,0.028000
0.142578,0.008000,0.020000,0.026000
0.142773,0.002000,0.020000,0.022000
0.142969,0.001000,0.019000,0.019000
0.143164,0.002000,0.017000,0.015000
0.143359,0.008000,0.016000,0.014000
0.143555,0.011000,0.016000,0.014000
0.143750,0.015000,0.016000,0.014000
0.143945,0.020000,0.013000,0.017000
0.144141,0.024000,0.011000,0.019000
0.144336,0.024000,0.011000,0.022000
0.144531,0.026000,0.009000,0.025000
0.144727,0.027000,0.010000,0.026000
0.144922,0.032000,0.009000,0.026000
0.145117,0.033000,0.003000,0.022000
0.145313,0.035000,0.002000,0.019000
0.145508,0.034000,0.000000,0.012000
0.145703,0.033000,-0.001000,0.005000
0.145898,0.034000,-0.008000,-0.001000
0.146094,0.037000,-0.014000,-0.005000
0.146289,0.037000,-0.015000,-0.011000
0.146484,0.038000,-0.016000,-0.013000
0.146680,0.034000,-0.014000,-0.019000
0.146875,0.029000,-0.014000,-0.021000
0.147070,0.022000,-0.014000,-0.025000
0.147266,0.015000,-0.016000,-0.028000
0.147461,0.008000,-0.022000,-0.033000
0.147656,0.003000,-0.026000,-0.034000
0.147852,-0.007000,-0.033000,-0.036000
0.148047,-0.015000,-0.037000,-0.037000
0.148242,-0.023000,-0.039000,-0.037000
0.148438,-0.029000,-0.039000,-0.036000
0.148633,-0.032000,-0.037000,-0.033000
0.148828,-0.034000,-0.035000,-0.029000
0.149023,-0.032000,-0.027000,-0.028000
0.149219,-0.031000,-0.021000,-0.025000
0.149414,-0.028000,-0.012000,-0.024000
0.149609,-0.029000,-0.003000,-0.024000
0.149805,-0.028000,0.004000,-0.023000
0.150000,-0.028000,0.011000,-0.022000
0.150195,-0.026000,0.017000,-0.019000
0.150391,-0.027000,0.023000,-0.012000
0.150586,-0.027000,0.029000,-0.007000
0.150781,-0.025000,0.035000,-0.001000
0.150977,-0.023000,0.038000,0.005000
0.151172,-0.019000,0.043000,0.011000
0.151367,-0.015000,0.046000,0.016000
0.151563,-0.012000,0.045000,0.015000
0.151758,-0.008000,0.041000,0.016000
0.151953,-0.005000,0.035000,0.019000
0.152148,-0.005000,0.031000,0.019000
0.152344,-0.002000,0.025000,0.019000
0.152539,0.001000,0.015000,0.020000
0.152734,0.001000,0.008000,0.019000
0.152930,0.003000,0.007000,0.015000
0.153125,0.002000,0.008000,0.013000
0.153320,0.004000,0.008000,0.010000
0.153516,0.003000,0.009000,0.009000
0.153711,0.004000,0.010000,0.007000
0.153906,0.004000,0.013000,0.004000
0.154102,0.007000,0.014000,-0.001000
0.154297,0.011000,0.013000,-0.003000
0.154492,0.011000,0.009000,-0.004000
0.154688,0.012000,0.009000,-0.003000
0.154883,0.013000,0.009000,-0.002000
0.155078,0.013000,0.005000,-0.002000
0.155273,0.014000,0.000000,0.000000
0.155469,0.013000,-0.003000,0.002000
0.155664,0.014000,-0.005000,0.003000
0.155859,0.015000,-0.008000,0.003000
0.156055,0.016000,-0.012000,0.003000
0.156250,0.015000,-0.013000,0.001000
0.156445,0.015000,-0.013000,-0.001000
0.156641,0.013000,-0.017000,-0.001000
0.156836,0.013000,-0.023000,-0.003000
0.157031,0.011000,-0.028000,-0.003000
0.157227,0.008000,-0.029000,-0.003000
0.157422,0.005000,-0.029000,-0.002000
0.157617,0.003000,-0.028000,-0.003000
0.157813,0.000000,-0.026000,-0.001000
0.158008,-0.004000,-0.023000,0.000000
0.158203,-0.009000,-0.015000,0.004000
0.158398,-0.011000,-0.010000,0.007000
0.158594,-0.013000,-0.007000,0.012000
0.158789,-0.016000,-0.002000,0.016000
0.158984,-0.015000,0.005000,0.023000
0.159180,-0.013000,0.012000,0.027000
0.159375,-0.012000,0.013000,0.032000
0.159570,-0.005000,0.012000,0.035000
0.159766,0.000000,0.012000,0.039000
0.159961,0.005000,0.014000,0.041000
0.160156,0.010000,0.016000,0.040000
0.160352,0.014000,0.012000,0.040000
0.160547,0.017000,0.014000,0.037000
0.160742,0.020000,0.016000,0.035000
0.160938,0.020000,0.015000,0.031000
0.161133,0.022000,0.012000,0.026000
0.161328,0.023000,0.010000,0.022000
0.161523,0.023000,0.009000,0.017000
0.161719,0.023000,0.009000,0.014000
0.161914,0.022000,0.004000,0.009000
0.162109,0.023000,0.002000,0.003000
0.162305,0.022000,0.001000,-0.002000
0.162500,0.021000,-0.002000,-0.007000
0.162695,0.017000,-0.007000,-0.011000
0.162891,0.016000,-0.010000,-0.013000
0.163086,0.015000,-0.013000,-0.015000
0.163281,0.013000,-0.011000,-0.016000
0.163477,0.009000,-0.011000,-0.017000
0.163672,0.007000,-0.012000,-0.015000
0.163867,0.005000,-0.012000,-0.017000
0.164062,0.001000,-0.011000,-0.016000
